score,at,content,app_name,appVersion,cleaned_content,sentiment
5,4/13/2025 2:07,bagus,Access by KAI,6.11.2,bagus,positive
5,4/13/2025 1:54,good,Access by KAI,6.11.2,bagus,positive
5,4/13/2025 0:25,bagusss,Access by KAI,6.11.2,bagus,positive
5,4/12/2025 23:27,ok,Access by KAI,6.11.2,ok,positive
5,4/12/2025 22:14,"sangat membantu sekali dengan adanya aplikasi KAI access, trus tingkatkan pelayanan dengan berbagai informasi bagi kami pengguna jasa KAI access",Access by KAI,6.11.2,"sangat membantu sekali dengan adanya aplikasi kai akses, terus tingkatkan pelayanan dengan berbagai informasi bagi kami pengguna jasa kai akses",positive
5,4/12/2025 21:51,"bagus,, tapi untuk LOKAL tolong dong adain PEMBATALAN PESANAN yang sudah di bayar,, karena udah pesen tiket tapi mau ganti jadwal dan mau batalin pesenan gk bisa,, jadi harus beli tiket lagi tanpa bisa batalin pesanan sebelumnya.??????",Access by KAI,,"bagus, tapi untuk lokal tolong dong mengadakan pembatalan pesanan yang sudah di bayar, karena sudah pesan tiket tapi mau ganti jadwal dan mau batalin pesenan tidak bisa, jadi harus beli tiket lagi tanpa bisa batalin pesanan sebelumnya. melipat tangan warna kulit cerah wajah kecewa",neutral
2,4/12/2025 19:34,"sumpah cape bgt beli lokal ditunggu jam 12 mlm eror, giliran subuh udh habis. tolong upgrade dong biar ga riweh!",Access by KAI,6.11.2,"sumpah capek banget beli lokal ditunggu jam 12 malam error, giliran subuh sudah habis. tolong upgrade dong biar tidak riweh!",negative
5,4/12/2025 19:18,bismillah semoga selamat sampai tujuan,Access by KAI,6.11.2,bismillah semoga selamat sampai tujuan,positive
1,4/12/2025 18:30,halah ngerampas duit doang. tiket gak dikasih. cuih. udah terbayar eh tiketnya gak muncul. basi loe KAI!,Access by KAI,6.11.2,halah merampas duit doang. tiket tidak dikasih. cuih. sudah terbayar eh tiketnya tidak muncul. basi lo kai!,negative
1,4/12/2025 18:23,"HADUHHHH KNP SIHHHH APK NYA SEKARANG JD LEMOT GINI, TIKET GA MUNCUL LAHH, TIME OUT LAHH APALAHHH, SBG ANAK KULIAH DIRANTAU SGT BERGANTUNG SM KA LOKALL TP KNP SEKARANG JADI BIKIN MALES GINI YAAA. KEMARIN KAMIS PESAN TIKET KA LOKAL UDAH SUKSES PAYMENT TP TIKET GA MUNCUL ALHASIL HARUS KE STASIUN PEMBERANGKATAN UNTUK CETAK TIKET DAM TIKET MAKS CETAK H-3 JAM, KOK RIBET GINI SIHHH, GUNANYA ADA APK TUH HARUSNYA BIAR MEMPERMUDAH YAA BUKAN MEMPERSULIT KY GINII, PERBAIKIN LAGI DEH SISTEM APK NYA KAI",Access by KAI,6.11.2,"haduh kenapa sih aplikasi nya sekarang jadi lemot begini, tiket tidak muncul lah, time out lah apalah, sebagai anak kuliah dirantau sangat bergantung sama kak lokal tapi kenapa sekarang jadi bikin malas begini ya. kemarin kamis pesan tiket kak lokal sudah sukses payment tapi tiket tidak muncul alhasil harus ke stasiun pemberangkatan untuk cetak tiket dam tiket maks cetak h-3 jam, kok ribet begini sih, gunanya ada aplikasi tuh harusnya biar mempermudah ya bukan mempersulit kaya begini, memperbaiki lagi deh sistem aplikasi nya kai",negative
1,4/12/2025 18:22,"pesen tiket di jam 12 malam biar kebagian tempat duduk, pembayaran udah berhasil tiket malah ga muncul. udah chat ke semua cs di wa, ig, x, sampe tlp di apk ga ada tanggepan sampe sejam kemudian malah pembayaran gagal dan saldo ga masuk lagi. padahal kereta transportasi paling oke menurutku, tp pelayanannya jelek banget.",Access by KAI,6.11.2,"pesan tiket di jam 12 malam biar kebagian tempat duduk, pembayaran sudah berhasil tiket malah tidak muncul. sudah chat ke semua cs di wa, ig, kali, sampai telepon di aplikasi tidak ada tanggepan sampai sejam kemudian malah pembayaran gagal dan saldo tidak masuk lagi. padahal kereta transportasi paling oke menurutku, tapi pelayanannya jelek banget.",negative
1,4/12/2025 18:21,"minus banget sistemnya, habis diupdate malah kurenggg, dari awal cek jadwal lemot ga tersedia, waktu input daftar penumpang juga lemot, pas pembayaran timeout trus padahal sinyal lagi bagus bangetttt, dan yg paling bikin kesel waktu ada notif gabisa pesen lebih dari 15x transaksi per hari padahal aku daritadi gabisa pesen dan aku udh nyoba pesen selalu gagal dari sistemnya, ihhhhhh bikin kesellll",Access by KAI,,"minus banget sistemnya, habis diupdate malah kureng, dari awal cek jadwal lemot tidak tersedia, waktu input daftar penumpang juga lemot, pas pembayaran timeout terus padahal sinyal lagi bagus banget, dan yang paling bikin kesel waktu ada notif tidak bisa pesan lebih dari 15x transaksi per hari padahal aku daritadi tidak bisa pesan dan aku sudah mencoba pesan selalu gagal dari sistemnya, ih bikin kesel",negative
1,4/12/2025 18:19,"aplikasi busuk, benerin dong jangan nyusahin pengguna, lag mulu perasaan heran... war tiket udah berhasil bayar dan motong saldo tapi tiketnya ga ada",Access by KAI,,"aplikasi busuk, benerin dong jangan menyusahkan pengguna, lag mulu perasaan heran. war tiket sudah berhasil bayar dan motong saldo tapi tiketnya tidak ada",negative
5,4/12/2025 18:17,"aplikasinya bagus dan mudah digunakan tapi saran saya tolong ditambahkan fitur pengingat untuk pemesanan tiket biar tahu tersedia atau habis jadi nggak harus pantau terus seharian, terima kasih",Access by KAI,6.11.2,"aplikasinya bagus dan mudah digunakan tapi saran saya tolong ditambahkan fitur pengingat untuk pemesanan tiket biar tahu tersedia atau habis jadi tidak harus pantau terus seharian, terima kasih",positive
2,4/12/2025 18:15,"Tolong sistemnya dibenahi lagi saat mau booking tiket, kenapa setiap pembayaran selalu tidak bisa/timeout?. padahal sinyal wifi maupun kuota sangat lancar!",Access by KAI,,"tolong sistemnya dibenahi lagi saat mau booking tiket, kenapa setiap pembayaran selalu tidak bisa/timeout?. padahal sinyal wifi maupun kuota sangat lancar!",negative
2,4/12/2025 18:10,"Haduuu ampun dah w, Bug ni aplikasi MasyaAllah.. smpe direla2in begadang war tiket ujung2nya ttp ga kebeli tiket pulang kmpung, kejadian berkali2 pula. Hmm PLEASE LAH KAI????",Access by KAI,6.11.2,"hadu ampun deh gue, bug nih aplikasi masyaallah. sampai direla2in begadang war tiket ujung2nya tetap tidak kebeli tiket pulang kmpung, kejadian berkali2 pula. hm please lah kai jari terkuncup warna kulit cerah-sedang",negative
1,4/12/2025 18:10,ngebug terus,Access by KAI,6.11.2,ngebug terus,negative
1,4/12/2025 18:08,perbesarrr databasenyaa woiii masaa gw tiap ngewar tiket mesti nunggu timeout hadehh,Access by KAI,6.11.2,perbesar databasenya woi masa gue tiap ngewar tiket mesti menunggu timeout hadeh,negative
1,4/12/2025 18:04,"NGGA BANGET, KALO MAU PESEN YANG LOKAL SERVERNYA SERING EROR DOWN SERING BANGET ERORNYA, PADAHAL DULU NGGA KAYAK GITU",Access by KAI,,"tidak banget, kalau mau pesan yang lokal servernya sering error down sering banget erornya, padahal dulu tidak kayak begitu",negative
1,4/12/2025 18:04,waktu rame servernya lemot bngt gabisa buat pesen tiket!!!!!!!!!!! Tolong diperbaiki,Access by KAI,6.11.2,waktu rame servernya lemot banget tidak bisa buat pesan tiket! tolong diperbaiki,negative
1,4/12/2025 17:59,KAI timeout terus,Access by KAI,6.11.2,kai timeout terus,negative
1,4/12/2025 17:53,"baru tau ikut war jam 00.00, padahal early itu bisa gadapet mantap dah, harusnya ditingkatkan buat aplikasi bukan malah dikorupsi uangnya dasar hama",Access by KAI,6.11.2,"baru tau ikut war jam 00.00, padahal early itu bisa gadapet mantap deh, harusnya ditingkatkan buat aplikasi bukan malah dikorupsi uangnya dasar hama",negative
1,4/12/2025 17:51,mau pesan time out pdhl sinyal full,Access by KAI,,mau pesan time out padahal sinyal penuh,negative
2,4/12/2025 17:48,"sebenarnya aplikasi ini memudahkan pembelian tiket. tapi kenapa tiap mau beli selalu timeout? lalu tiba tiba udh tanpa kursi, pdahal sama2 beli tengah malem. pernah udh beli udh dibayar, saldo mbanking udh kepotong tp di KAI ngga mncul tiketnya sampai waktu pembayaran habis alhasil tiketnya hangus. mau beli lagi malah timeout terus. Mohon diperbaiki yaa????",Access by KAI,,"sebenarnya aplikasi ini memudahkan pembelian tiket. tapi kenapa tiap mau beli selalu timeout? lalu tiba tiba sudah tanpa kursi, padahal sama-sama beli tengah malam. pernah sudah beli sudah dibayar, saldo mbanking sudah kepotong tapi di kai tidak mncul tiketnya sampai waktu pembayaran habis alhasil tiketnya hangus. mau beli lagi malah timeout terus. mohon diperbaiki ya melipat tangan warna kulit cerah",negative
4,4/12/2025 17:45,kenapa timeout Mulu sihhh,Access by KAI,6.11.2,kenapa timeout mulu sih,negative
1,4/12/2025 17:44,down tiap war doho.,Access by KAI,,down tiap war doho.,negative
1,4/12/2025 17:43,"aplikasi enggak jelas tiap mau pesen,time out terus... ..",Access by KAI,,"aplikasi tidak jelas tiap mau pesan,time out terus. .",negative
1,4/12/2025 17:42,Aplikasi paling dzolim yang pernah ku pake,Access by KAI,6.11.2,aplikasi paling dzolim yang pernah ku pakai,negative
1,4/12/2025 17:42,"lemot, banyak time out nya. tolong perbaikan atau balik ke offline kayak dulu!!!",Access by KAI,6.11.2,"lemot, banyak time out nya. tolong perbaikan atau balik ke offline kayak dulu!",negative
2,4/12/2025 17:41,susahhhhhh gampang error,Access by KAI,6.11.2,susah gampang error,negative
1,4/12/2025 17:41,timeout terus jadi gabisa payment,Access by KAI,6.11.2,timeout terus jadi tidak bisa payment,negative
5,4/12/2025 17:39,Setiap pesan tiket di tanggal merah pasti aplikasi EROR. Sampek kehabisan tiket.,Access by KAI,6.11.2,setiap pesan tiket di tanggal merah pasti aplikasi error. sampai kehabisan tiket.,negative
1,4/12/2025 17:39,aplikasi busuk apa ini percuma aku pesen tiket tengah malan ujung - ujungnya timeout mulu,Access by KAI,,aplikasi busuk apa ini percuma aku pesan tiket tengah malan ujung - ujungnya timeout mulu,negative
2,4/12/2025 17:39,"sekarang pesan tiket kereta makin susah, error terus. ketika udah bisa malah udah habis tiketnya. tolong dong diperbaiki lagi!!",Access by KAI,6.11.2,"sekarang pesan tiket kereta makin susah, error terus. ketika sudah bisa malah sudah habis tiketnya. tolong dong diperbaiki lagi!",negative
1,4/12/2025 17:36,APLIKASI CACAT,Access by KAI,6.11.2,aplikasi cacat,negative
1,4/12/2025 17:36,"aplikasi sering error, timeout terus koneksi internet padahal stabil pakai providers di speed 150mbps,",Access by KAI,6.11.2,"aplikasi sering error, timeout terus koneksi internet padahal stabil pakai providers di speed 150mbps,",negative
1,4/12/2025 17:33,"udah niat mau war tiket dan udah dapat tiket tinggal bayar malah timeout, coba masuk lagi timeout lagi sampek setengah jam coba terus akhirnya tiket sudah habis. keren banget emang aplikasi ini, wajib dikasih bintang 1.",Access by KAI,6.11.2,"sudah niat mau war tiket dan sudah dapat tiket tinggal bayar malah timeout, coba masuk lagi timeout lagi sampai setengah jam coba terus akhirnya tiket sudah habis. keren banget memang aplikasi ini, wajib dikasih bintang 1.",negative
1,4/12/2025 17:27,"Aplikasi terburuk yang pernah ada. Harga tiket semakin melonjak tapi ga sebanding dengan kualitas aplikasi. Sekelas perusahaan gede tapi aplikasi kalah kayak aplikasi OTA sebelah. Sering pas masuk buat pesen time out. No pembayaran ngga muncul, qris ga keluar",Access by KAI,6.11.2,"aplikasi terburuk yang pernah ada. harga tiket semakin melonjak tapi tidak sebanding dengan kualitas aplikasi. sekelas perusahaan gede tapi aplikasi kalah kayak aplikasi ota sebelah. sering pas masuk buat pesan time out. no pembayaran tidak muncul, qris tidak keluar",negative
2,4/12/2025 17:26,"ini kenapa setelah update malah susah sekali untuk booking ticket dengan layarnya tertulis ""timeout"" padahal sinyal saya bagus sudah bolak balik wifi + kuota tolong diperbaiki",Access by KAI,6.11.2,"ini kenapa setelah update malah susah sekali untuk booking tiket dengan layarnya tertulis ""timeout"" padahal sinyal saya bagus sudah bolak balik wifi + kuota tolong diperbaiki",negative
1,4/12/2025 17:21,tolong di perbaiki dong beli tiket lokal pas tgl merah dobel dll slalu eror yg timeout lah yg gada jadwal lah yg kode qr gk kluar lah tolong bgt KAI saya stiap minggu pulang ke kotaku tpi psti kena eror kdang tgl muda. kdang semenit aja udh hbis. gini kok di adain aplikasi eror terossssss heran mripat mecicil tros lo,Access by KAI,6.11.2,tolong di perbaiki dong beli tiket lokal pas tanggal merah dobel dulu selalu error yang timeout lah yang tidak ada jadwal lah yang kode qr tidak keluar lah tolong banget kai saya setiap minggu pulang ke kotaku tapi pasti kena error kadang tanggal muda. kadang semenit saja sudah habis. begini kok di mengadakan aplikasi error teros heran mripat mecicil tros lo,negative
1,4/12/2025 17:18,timeout terusss gimana sih.. mohon diperbaiki,Access by KAI,6.11.2,timeout terus bagaimana sih. mohon diperbaiki,negative
1,4/12/2025 17:17,"semakin aneh , timeout terus ketika check out",Access by KAI,6.11.2,"semakin aneh , timeout terus ketika check out",negative
2,4/12/2025 17:14,bagus,Access by KAI,6.11.2,bagus,positive
1,4/12/2025 17:11,"gajelas,not seat not seat udah war begadang ga jelas!!!",Access by KAI,6.11.2,"tidak jelas,not seat not seat sudah war begadang tidak jelas!",negative
5,4/12/2025 15:46,Baik,Access by KAI,6.11.2,baik,positive
5,4/12/2025 15:38,mantap,Access by KAI,6.11.2,mantap,positive
5,4/12/2025 15:08,mempermudah sekali,Access by KAI,6.11.2,mempermudah sekali,positive
4,4/12/2025 14:32,Pada saat buka aplikasi lain harus mengulang lagi,Access by KAI,6.11.2,pada saat buka aplikasi lain harus mengulang lagi,positive
5,4/12/2025 14:21,tidak bisa dibuka,Access by KAI,6.11.2,tidak bisa dibuka,positive
5,4/12/2025 14:19,"mantap,mudah",Access by KAI,6.11.2,"mantap,mudah",positive
1,4/12/2025 13:41,"tolong di perbaiki, sudah saya isi saldo tapi ga masuk di kaspro ga cuma sekali kaya gini",Access by KAI,6.11.2,"tolong di perbaiki, sudah saya isi saldo tapi tidak masuk di kaspro tidak cuma sekali kayak begini",negative
5,4/12/2025 13:18,udah lama suka banget sama tranportasi satu ini tapi agak susah buat pakai karena seringnya pakai kendaraan pribadi. semoga aja tahun ini ada kesempatan kerja di KAI... aamiin... makasih doanya buat yang udah baca sehat selalu,Access by KAI,6.11.2,sudah lama suka banget sama tranportasi satu ini tapi agak susah buat pakai karena seringnya pakai kendaraan pribadi. semoga saja tahun ini ada kesempatan kerja di kai. amin. terima kasih doanya buat yang sudah baca sehat selalu,positive
1,4/12/2025 13:18,gak bisa Upgrade akun,Access by KAI,6.11.2,tidak bisa upgrade akun,negative
5,4/12/2025 13:07,good,Access by KAI,6.11.2,bagus,positive
1,4/12/2025 12:51,LAMA NGINSTALNYA,Access by KAI,,lama nginstalnya,negative
5,4/12/2025 12:46,sangat puas,Access by KAI,6.11.2,sangat puas,positive
5,4/12/2025 12:41,ok,Access by KAI,6.11.2,ok,negative
1,4/12/2025 12:35,"di update bukannya makin baik malah jadi jelek. tiba2 logout sendiri, pas mau login gak bisa2.",Access by KAI,6.11.2,"di update bukannya makin baik malah jadi jelek. tiba-tiba logout sendiri, pas mau login tidak bisa2.",negative
1,4/12/2025 11:19,biaya pembatalan terlalu besar,Access by KAI,6.11.2,biaya pembatalan terlalu besar,negative
4,4/12/2025 8:54,Pelayanan memuaskan,Access by KAI,6.7.0,pelayanan memuaskan,positive
5,4/12/2025 8:51,mantap,Access by KAI,6.11.2,mantap,positive
5,4/12/2025 8:42,keren KAI cukup responsif terhadap keluhan pengguna nya,Access by KAI,6.11.2,keren kai cukup responsif terhadap keluhan pengguna nya,positive
5,4/12/2025 8:25,"praktis, mudah & cepat dapat tiket",Access by KAI,6.11.2,"praktis, mudah & cepat dapat tiket",positive
5,4/12/2025 8:22,baik,Access by KAI,6.11.2,baik,positive
5,4/12/2025 8:15,bagus,Access by KAI,6.11.2,bagus,positive
5,4/12/2025 7:24,sangat simple dan cepat dalam mendapatkan tiket,Access by KAI,6.11.2,sangat simple dan cepat dalam mendapatkan tiket,positive
5,4/12/2025 7:04,1 kata aja ??,Access by KAI,6.11.2,1 kata saja jempol ke atas,positive
4,4/12/2025 6:25,bagus,Access by KAI,6.11.2,bagus,positive
5,4/12/2025 6:23,kereeen,Access by KAI,6.11.2,keren,positive
5,4/12/2025 6:11,KAI ok!!!,Access by KAI,6.11.2,kai ok!,positive
5,4/12/2025 6:08,bagus,Access by KAI,,bagus,positive
5,4/12/2025 5:21,keren,Access by KAI,6.11.2,keren,positive
5,4/12/2025 5:20,semakin baik pelayanannya . Perlu musholla disetiap ka . Mayoritas penduduk Indonesia Islam . Matarmaja Ambarawa belim ada musholanya,Access by KAI,6.11.2,semakin baik pelayanannya . perlu musholla disetiap kak . mayoritas penduduk indonesia islam . matarmaja ambarawa belim ada musholanya,positive
1,4/12/2025 5:14,makin di update makin gak bener mau mesen tiket malah jadwal tidak di temukan udah pindah ke tanggal yang lain masih aja sama gimana coba kalo kek gini udah mesen offline susah online makin ribet,Access by KAI,6.11.2,makin di update makin tidak benar mau mesen tiket malah jadwal tidak di temukan sudah pindah ke tanggal yang lain masih saja sama bagaimana coba kalau kayak begini sudah mesen offline susah online makin ribet,negative
1,4/12/2025 5:09,"kenapa ini? sejak tadi saya tidak bisa login, padahal saya butuh tiket",Access by KAI,6.11.2,"kenapa ini? sejak tadi saya tidak bisa login, padahal saya butuh tiket",negative
5,4/12/2025 5:07,"luar biasa ok banget ,semakin mudah",Access by KAI,6.11.2,"luar biasa ok banget ,semakin mudah",positive
5,4/12/2025 4:57,ok,Access by KAI,6.11.2,ok,negative
5,4/12/2025 4:22,lancar jaya,Access by KAI,6.11.2,lancar jaya,positive
1,4/12/2025 4:16,"Minimal kalo Transaksi gagal jangan motong saldo, udah 2x begini barcode gak timbul saldo ttp kepotong..",Access by KAI,6.11.2,"minimal kalau transaksi gagal jangan motong saldo, sudah 2x begini barcode tidak timbul saldo tetap kepotong.",negative
5,4/12/2025 3:58,memudahkan,Access by KAI,6.11.2,memudahkan,positive
5,4/12/2025 3:33,Sangat membantu untuk kami yang mesti sering perjalanan dengan kereta,Access by KAI,6.11.2,sangat membantu untuk kami yang mesti sering perjalanan dengan kereta,positive
5,4/12/2025 3:26,mantap,Access by KAI,6.11.2,mantap,positive
5,4/12/2025 3:25,sangat praktis. luar biasa PT. KAI,Access by KAI,6.11.2,sangat praktis. luar biasa pt. kai,positive
5,4/12/2025 3:04,Sangat ??,Access by KAI,6.11.2,sangat jempol ke atas,positive
5,4/12/2025 2:56,bagus,Access by KAI,6.11.2,bagus,positive
