score,at,content,app_name,appVersion,sentiment
2,4/4/2025 9:13,"Saya paham kalian maunya membuat nyaman pelanggan. tapi kalo kesalahan dikit seperti salah nama dan itu masih di lingkaran keluarga, udah gitu di kereta lokal, PARAH lu kita gk dibolehin masuk. bukan masalah duid nya, tapi masalah tenaga dan waktu gua habis gara-gara ngurus beginian. Pegawai lu juga, minimal WAJAH tuh yg profesional. Orang lagi panik lagi bingung puter otak malah judes semua. MINIMAL KASIH SOLUSI.",Access by KAI,,negative
5,4/4/2025 9:04,mantap,Access by KAI,6.11.2,positive
5,4/4/2025 8:52,apik,Access by KAI,6.11.2,positive
1,4/4/2025 8:52,tidak bisa login,Access by KAI,6.11.2,negative
5,4/4/2025 8:39,mantap,Access by KAI,6.11.2,positive
5,4/4/2025 8:24,"mantap min, gue gak ketinggalan kereta jadinya dan gak cape cape jg buat antri makadihh min",Access by KAI,,positive
5,4/4/2025 8:08,bagus ??????,Access by KAI,6.11.2,positive
5,4/4/2025 7:48,mantap jiwa KAI,Access by KAI,6.11.2,positive
1,4/4/2025 7:34,apk gk jelas,Access by KAI,6.11.2,negative
2,4/4/2025 7:23,"maaf semakin kesini kok semakin dipersulit ya, ga simple kaya sebelumnya. kalo mau cek tiket aja harus ada waktu antrian segala lagi. overall suka kai acces yang dulu, ga ribet.. sorry kai",Access by KAI,6.11.2,negative
5,4/4/2025 6:37,sangat berguna,Access by KAI,6.11.2,positive
5,4/4/2025 6:22,cepat dan mudah,Access by KAI,6.11.2,positive
5,4/4/2025 6:02,good,Access by KAI,6.11.2,positive
2,4/4/2025 5:58,"parah sih peraturan kai, tiket di oper padahal masih 1 KK ajh gak boleh, di batalin 1 malah lagsung kehabisan, mana pas lebaran susah cari tiket.. jahat banget sumpah sih menurutku",Access by KAI,6.11.2,negative
4,4/4/2025 5:47,"Kejadian hari ini, Ketingglaan kereta dari pemalang - Pse, Mohon ditambahan keterangan ditiket online kebrangkatan ( Pagi, Siang, Sore, Malam ) Terimakasih,",Access by KAI,,positive
1,4/4/2025 5:31,"apk gak guna tiap buka malah nyuruh uninstall apk lain yg dia anggap berbahaya, la ini apk tiket Kereta api atau apk anti virus sebenernya..",Access by KAI,6.11.2,negative
4,4/4/2025 5:04,perjalanan jd lebih mudah,Access by KAI,6.10.1,positive
1,4/4/2025 4:28,"Bandung rangkas gak ada, meski ada juga kemahalan!!!...",Access by KAI,6.9.13,negative
4,4/4/2025 4:09,lumayanlah apk ini bisa membantu tuk kepentingan urgent meskipun terkadang msh suka kurang tepat estimasi kedatangan keretanya??????,Access by KAI,6.11.2,positive
5,4/4/2025 4:03,"Mudah di akses, semua jurusan se Indonesia ada, kalau ada rel nya...",Access by KAI,6.11.1,positive
5,4/4/2025 4:03,good,Access by KAI,6.11.2,positive
5,4/4/2025 3:49,bagus,Access by KAI,6.11.2,positive
5,4/4/2025 3:34,pelayanan terbaik,Access by KAI,6.9.11,positive
5,4/4/2025 3:34,ok,Access by KAI,6.11.1,positive
5,4/4/2025 3:16,cepat update nya...,Access by KAI,6.10.1,positive
4,4/4/2025 3:01,TOLONG DARI STASIUN CIKARANG KE STASIUN MANGGARAI DI TAMBAH JAM SORE AGAR LEBIH MUDAH TERKEJAR WAKTUMYA JIKA MAU LANJUT DARI MANGGARAI KE NAMBO,Access by KAI,,positive
5,4/4/2025 2:50,simple tp ribet,Access by KAI,6.11.2,positive
5,4/4/2025 2:42,top up masuknya lama 25 menit. tolong d percepat,Access by KAI,6.11.2,positive
5,4/4/2025 2:22,mantap,Access by KAI,6.11.2,positive
4,4/4/2025 2:18,sangat baik,Access by KAI,6.11.2,positive
5,4/4/2025 2:11,Membantu sekali??????,Access by KAI,6.11.2,positive
5,4/4/2025 1:46,"pelayanan prima, bisa pesan dalam kereta. bayar cashless. tiba cepat",Access by KAI,6.11.2,positive
5,4/4/2025 1:40,mantap gila apikasinya,Access by KAI,6.11.2,positive
5,4/4/2025 1:22,baik bagus,Access by KAI,6.11.2,positive
1,4/4/2025 1:19,"kenapa login member basic ga bisa bisa yaa, malah kembali login apk nya hadehh",Access by KAI,6.11.2,negative
5,4/4/2025 0:53,sangat membantu,Access by KAI,,positive
3,4/4/2025 0:33,mantap,Access by KAI,6.11.1,positive
4,4/4/2025 0:03,Hii ka....Sy sdh beli tiket daari bandung ke purwakarta dan sdh sy bayar via qris..saldo sdh terpotong tetapi ticket sy d aplikasi belum muncul... bagaimana cara solusinya,Access by KAI,6.11.2,neutral
5,4/3/2025 23:53,bagus,Access by KAI,6.11.2,positive
5,4/3/2025 23:40,good,Access by KAI,6.11.2,positive
5,4/3/2025 22:37,keamanan & kenyamanan terjamin,Access by KAI,6.11.2,positive
4,4/3/2025 22:09,saya mohon lebih akses untuk disabilitas tunanetra dan disabilitas lainnya,Access by KAI,6.11.2,positive
5,4/3/2025 21:52,mudah acces u beli tiket,Access by KAI,6.11.2,positive
5,4/3/2025 21:35,Bagus & Mudah serta Murah,Access by KAI,6.11.2,positive
4,4/3/2025 18:01,mempermudah sekali cuma kadang2 ada double booking kursi penumpang beda nama,Access by KAI,6.11.2,neutral
5,4/3/2025 17:12,mantap,Access by KAI,6.11.2,positive
5,4/3/2025 16:49,mantap hebat,Access by KAI,6.11.2,positive
5,4/3/2025 16:32,ok,Access by KAI,6.11.2,positive
5,4/3/2025 16:16,mantap,Access by KAI,6.11.2,positive
5,4/3/2025 16:00,semakin oke,Access by KAI,6.9.11,positive
1,4/3/2025 15:34,"parah banget, mau batalin tiket aja error mulu nih aplikasi, sumpahlah sbnrnya gk ngarep dari aplikasi punya pemerintah berjalan bener",Access by KAI,6.11.2,negative
5,4/3/2025 15:16,saran saya dari ibu yang punya 2 anak balita ..seharus nya aplikasi kai acces bisa menyediakan tiket terusan dari kereta Sukabumi ke commuter line karena saya sangat kesulitan untuk tap masuk karena mesti memutar jalan di stasiun bogor ?? dan berdesak desakan apalagi ketika ada moment liburan seperti libur lebaran haduhhh ..semoga saran saya bisa menjadi salah satu ide terobosan baru yang lebih efektif di sistem aplikasi KAI Access Terimakasih,Access by KAI,6.11.2,neutral
1,4/3/2025 14:57,sumpah gue emosi pdhl uda mepet buat berangkat diawal gangguan mulu gbis2 gliran bisa trs udah bayar malah tiketnya g muncul2 gajelas bgt si.,Access by KAI,6.11.2,negative
1,4/3/2025 14:51,pesan tiket suruh lewat online tapi apk nya busuk error terus,Access by KAI,6.11.2,negative
5,4/3/2025 14:42,sangat bagus,Access by KAI,6.11.2,positive
1,4/3/2025 14:33,saat order tiket selalu eror. tolong di perbaiki.,Access by KAI,,negative
1,4/3/2025 14:27,mau upgrade member basic.nya susah bgt....gak kayak dulu sekarang mlh ribet,Access by KAI,6.11.2,negative
5,4/3/2025 14:17,ok,Access by KAI,6.11.2,positive
1,4/3/2025 14:17,"Nyesel update karena setelah update malah fitur Connecting Train nya hilang, padahal fitur tersebut sangat membantu",Access by KAI,,negative
5,4/3/2025 13:13,siip,Access by KAI,6.11.2,positive
5,4/3/2025 12:45,"bagus aq, suka",Access by KAI,,positive
1,4/3/2025 12:37,APLIKASI GAK BERGUNA,Access by KAI,6.11.1,negative
5,4/3/2025 12:16,kalo hari2 besar susah pesan tiketnya,Access by KAI,6.11.2,positive
5,4/3/2025 12:09,sangat membantu,Access by KAI,4.7.7,positive
5,4/3/2025 11:52,layanan bagus dan memuaskan konsumen,Access by KAI,6.11.2,positive
5,4/3/2025 10:55,praktis & mudah utk prjlnan,Access by KAI,6.11.2,positive
5,4/3/2025 10:40,Ok mantap,Access by KAI,6.11.2,positive
5,4/3/2025 10:37,"Untuk aplikasinya bagus sangat membantu, Tp bagaimana saya bisa ngasih saran ke KAI? Saya ingin memberikan saran, saat ini internetkan sangat penting untuk sarana komunikasi, alangkah baiknya di setiap kereta ada WiFi dan untuk menunjang itu sekarang sudah ada starlink yang mobile, jadi misal sudah ada fasilitas itu mungkin para penumpang akan sangat senang sekali karena terkadang dalam kereta sinyalnya jelek. Demikan semoga tersampaikan. Terima kasih",Access by KAI,6.11.2,positive
1,4/3/2025 10:35,"Mahal kali tiket nya, setiap hari raya atau natal pasti di mahalin harga tiket nya????",Access by KAI,6.11.2,negative
5,4/3/2025 10:32,experience is good,Access by KAI,6.11.1,positive
1,4/3/2025 10:30,"menu dalam aplikasi salah satunya isi pulsa, laporan nya sukses, tapi pulsa tidak masuk ke nomer yg di isi, sdh dicek berkali kali, memastikan nomer yg dituju benar, tapi pulsa tidak masuk, dan saldo terpotong",Access by KAI,6.11.2,negative
5,4/3/2025 10:16,bagus puas,Access by KAI,6.11.2,positive
5,4/3/2025 10:11,oke,Access by KAI,6.11.2,positive
4,4/3/2025 10:08,masih masuk KA BERDESAKAN.. petugas kadang tidak menyiapkan panjatan buat turun n naik.kasian para ibu2,Access by KAI,6.11.1,negative
5,4/3/2025 9:44,Nyaman dan harga terjangkau. Terima kasih.,Access by KAI,,positive
5,4/3/2025 9:43,Awal awal pakai dulu banyak kendala eror tapi makin sini makin bagus update nya pokoknya untuk sekarang puas dan moga ada peningkatan lebih baik lagi,Access by KAI,6.11.2,positive
5,4/3/2025 9:32,keren KAI,Access by KAI,6.11.1,positive
4,4/3/2025 8:48,masih suka ngebug,Access by KAI,6.11.1,positive
1,4/3/2025 8:36,"saya pesan tiket sri tanjung gubeng-purwosari untuk 3 april 2025 di kai access, tertulis 13.21. realnya kereta jalan 14.28. saya cek kereta yg sama di jumat 3 april jam berangkat juma 14.28. aplikasi sudah saya perbarui juga",Access by KAI,6.11.2,negative
5,4/3/2025 8:28,sangat membantu,Access by KAI,6.11.2,positive
5,4/3/2025 8:19,mudah pesannya,Access by KAI,6.11.2,positive
5,4/3/2025 8:19,Mantap,Access by KAI,6.11.2,positive
5,4/3/2025 8:18,oke,Access by KAI,,positive
5,4/3/2025 8:08,aplikasi keren,Access by KAI,6.10.2,positive
5,4/3/2025 8:07,akses cepat dan mudah,Access by KAI,6.11.2,positive
5,4/3/2025 8:01,bgus,Access by KAI,6.11.2,positive
5,4/3/2025 7:56,baik,Access by KAI,6.11.2,positive
1,4/3/2025 7:54,"aplikasi nya lemooot, pdhl sudah di update baru",Access by KAI,6.11.2,negative
4,4/3/2025 7:31,loadingnya lama tiket yg di pesan GK muncul...tolong diperbaiki lagi padahal sudah di perbaharui apk nya...,Access by KAI,6.11.2,negative
5,4/3/2025 7:26,good,Access by KAI,6.11.2,positive
2,4/3/2025 7:15,kadang suka eror² aplikasi mohon di perbaiki lagi biar tidak eror dan lemot saat pemesanan tiket.terimakasih??????,Access by KAI,6.11.1,negative
1,4/3/2025 6:51,ga bisa buat akun baru anjir alasannya gmail anda not ready ????,Access by KAI,,negative
5,4/3/2025 6:34,mantap,Access by KAI,6.11.2,positive
5,4/3/2025 6:26,ok,Access by KAI,6.11.2,positive
5,4/3/2025 6:03,semoga toilet kereta api selalu bersih spt di stasiun,Access by KAI,6.11.2,positive
5,4/3/2025 5:49,Mempermudah transaksi sangat bermanfaat pkonya the best????,Access by KAI,6.11.2,positive
4,4/3/2025 5:45,bagus,Access by KAI,6.11.2,positive
5,4/3/2025 5:45,good,Access by KAI,6.11.2,positive
4,4/3/2025 5:35,oke... semakin berbenah,Access by KAI,6.11.2,positive
5,4/3/2025 5:29,josss,Access by KAI,,positive
1,4/3/2025 4:58,aplikasi tolol ga jelas. mau krm OTP aja too many request,Access by KAI,6.11.2,negative
5,4/3/2025 4:56,Good jobs,Access by KAI,6.11.2,positive
1,4/3/2025 4:44,Hp saya tidak bisa akses app ini,Access by KAI,6.7.0,negative
5,4/3/2025 4:40,simple cara bookingnya. keep up a good work KAI,Access by KAI,6.11.2,positive
5,4/3/2025 4:13,fitur dalam aplikasi sangat bagus dan update.,Access by KAI,6.11.2,positive
5,4/3/2025 3:43,pesan tiket mudah,Access by KAI,6.11.2,positive
4,4/3/2025 3:30,??,Access by KAI,6.11.1,positive
1,4/3/2025 3:13,"tolong disediakan juga fitur pilih kursi untuk penyandang disabilitas, lansia, serta wanita hamil dan menyusui, karena kalau cuma sekedar stiker yang ditempelkan di jendela kereta tapi penumpang umum masih suka pilih kursi prioritas di dalam kereta ya percuma saja, jangan hanya para wanita saja yang disediakan fitur pilih kursi di aplikasi, agar tidak terkesan diskriminasi",Access by KAI,6.11.2,negative
5,4/3/2025 2:45,good,Access by KAI,6.11.2,positive
5,4/3/2025 2:44,bagus,Access by KAI,6.11.2,positive
5,4/3/2025 2:43,good,Access by KAI,6.11.2,positive
5,4/3/2025 2:39,sangat membantu,Access by KAI,6.10.2,positive
5,4/3/2025 2:06,baik,Access by KAI,6.11.1,positive
1,4/3/2025 2:01,gimana sih susah banget klaim asuransi refund nya! hubungin kai nya susah qoala nya juga susah. percuma nambah asuransi kalo ga bisa di klaim mah. ujung² nya ga balik 100% juga.,Access by KAI,6.11.2,negative
5,4/3/2025 1:32,mantap,Access by KAI,6.11.2,positive
5,4/3/2025 1:27,pelayanan bagus,Access by KAI,6.11.2,positive
1,4/3/2025 0:58,aplikasi sampah....minta upgrade basic ulang ulang ulang...udah upgrade minta lagi...hadeeeehhhh,Access by KAI,6.11.2,negative
4,4/3/2025 0:56,praktis & efektif,Access by KAI,6.11.1,positive
1,4/3/2025 0:35,baru kali ini gua pesen tiket di tempatnya ga bisa sama sekali.,Access by KAI,6.11.2,negative
1,4/3/2025 0:13,"aplikasi gajelas, udah berhasil jadi member basic tapi ga berubah berubah lol",Access by KAI,6.11.2,negative
5,4/3/2025 0:02,sangat membantu dalam bebergian dan nyaman dalam perjalanan,Access by KAI,6.11.2,positive
5,4/3/2025 0:01,Bagus Ya,Access by KAI,6.11.2,positive
5,4/2/2025 23:46,baik,Access by KAI,6.11.2,positive
1,4/2/2025 23:21,"jadwal commuter Line Cikarang nya ga akurat, ketinggalan kereta jadinya",Access by KAI,6.11.2,negative
5,4/2/2025 23:02,ok,Access by KAI,6.11.2,positive
4,4/2/2025 23:00,good job,Access by KAI,6.11.2,positive
5,4/2/2025 22:30,baik,Access by KAI,6.11.2,positive
5,4/2/2025 22:30,sangat nyaman,Access by KAI,6.11.2,positive
5,4/2/2025 22:27,"KAI mantul, sangat memfasilitasi kami yg sering menggunakan transportasi antar kota untuk anak yg sekolah luar kota??",Access by KAI,6.11.2,positive
5,4/2/2025 22:14,Hahaha mending pake traveloka daripada ini,Access by KAI,6.10.1,positive
4,4/2/2025 22:08,ok tapi kadang eror kayak pejabat pusat.,Access by KAI,,neutral
5,4/2/2025 22:00,pelayanan sangat cepat,Access by KAI,6.11.2,positive
1,4/2/2025 21:44,aplikasi tidak berguna,Access by KAI,,negative
5,4/2/2025 21:44,baguuus,Access by KAI,6.11.2,positive
5,4/2/2025 20:11,rekomended,Access by KAI,,positive
1,4/2/2025 18:51,Isi kena admin 2000 lewat aplikasi mau isi kai access kena lagi 1500 admin kebanyakan banget admin nya kacau,Access by KAI,,negative
1,4/2/2025 17:57,aplikasi pelayanan sangat dan sangat buruk sekali.bikin orang emosi??,Access by KAI,6.11.2,negative
5,4/2/2025 17:38,good job kai. terus tingkat kan kualitas pelayanan,Access by KAI,6.11.2,positive
5,4/2/2025 15:52,sangat membantu dan mudah pembelian tiket,Access by KAI,6.11.2,positive
1,4/2/2025 15:40,jelek banget tidak bisa dibuka,Access by KAI,6.11.2,negative
1,4/2/2025 15:20,tidak semudah yang lama,Access by KAI,,negative
5,4/2/2025 15:18,kedepannya lebih baik tanpa keluhan pengguna,Access by KAI,6.11.2,positive
5,4/2/2025 14:44,"RESET SANDI GW CEPET BNGT PLIS, TQ UUUU",Access by KAI,6.11.2,positive
5,4/2/2025 14:36,mantap ??,Access by KAI,6.9.13,positive
2,4/2/2025 14:07,kenapa malah banyak kendala y.,Access by KAI,6.7.0,negative
1,4/2/2025 14:01,buruk banget siih. udah tau id sudah terdaftar dengan menngunakan nomer lain tpi kenapa malah tidk bisa login menggunakan nomer baru... terlalu lebay banget sekarang access kai.,Access by KAI,,negative
5,4/2/2025 12:51,baik,Access by KAI,6.11.2,positive
5,4/2/2025 12:21,mantap,Access by KAI,6.11.2,positive
5,4/2/2025 11:49,baik,Access by KAI,6.11.2,positive
5,4/2/2025 11:34,bagus,Access by KAI,6.11.2,positive
5,4/2/2025 11:24,Good,Access by KAI,6.10.2,positive
1,4/2/2025 10:57,setelah di update malah gak bisa cari stasiun yg terdekat...gimana ini Min... aplikasi gak malah bagus..malah tambah kacau...,Access by KAI,6.11.2,negative
4,4/2/2025 10:50,Sangat baik,Access by KAI,6.11.2,positive
5,4/2/2025 10:41,sekarang lebih mudah untuk pesan tiket KAI,Access by KAI,6.11.2,positive
5,4/2/2025 10:38,manfaat,Access by KAI,6.11.2,positive
5,4/2/2025 10:30,keren banget apknyaa,Access by KAI,6.11.2,positive
5,4/2/2025 9:32,semakin maju dalam pelayanan kedepan,Access by KAI,6.11.2,positive
5,4/2/2025 9:05,saya sudah berpengalaman naik kereta api sejak dulu,Access by KAI,6.6.1,positive
1,4/2/2025 8:49,"sekelas aplikasi bumn ko kaya sampah ya. baru mau daftar akun sudah digunakan di perangkat lain, konyol",Access by KAI,6.11.2,negative
2,4/2/2025 8:45,pengisian saldo lambat masuk nya,Access by KAI,6.11.2,negative
1,4/2/2025 8:42,apk ga jelas anjay ribet!! bukti refundnya udah di kirim tapi pas check rekening belum ada pengembalian dana refund hahahah masih harus nunggu 7 hari kalah refund tiket pesawat sama refund tiket kereta,Access by KAI,6.11.1,negative
1,4/2/2025 8:38,"sangat tidak membantu .cuma mementingkan orang yang mempunyai telpon seluler ,tidak membantu orang yang tidak mempunyai tlpon seluler yang tidak mengerti hp .selalu tidak kebagian tiket kereta api kasian orang"" yang tidak mengerti hp dan tidak mengerti membeli tiket dengan cara online",Access by KAI,6.11.2,negative
5,4/2/2025 8:35,sangat membantu cepat tepat waktu juga sangat membantu menghindari dr kemacetan apa lagi u yg lansia yg tdk kuat lg berlama duduk di mobil.,Access by KAI,6.10.1,positive
4,4/2/2025 8:22,mantafff,Access by KAI,6.11.2,positive
5,4/2/2025 8:07,semakin maju,Access by KAI,6.11.2,positive
5,4/2/2025 7:35,baguss,Access by KAI,6.11.2,positive
5,4/2/2025 7:21,??,Access by KAI,6.11.2,positive
5,4/2/2025 7:20,"propesional,aman dan tepat waktu",Access by KAI,6.11.2,positive
2,4/2/2025 7:17,"PAK KAI, KENAPA KA AIRLANGGA TIDAK BERHENTI DI ST KARAWANG,??TAMBAH PERBERHENTIAN LAH,,",Access by KAI,,negative
2,4/2/2025 6:53,makin upgrade makin gak fleksibel susah banget dah ah .,Access by KAI,6.5.5,negative
1,4/2/2025 6:50,"aplikasinya tidak ada penunjuk awal, seharusnya ada biar memudahkan apa saja yang ada",Access by KAI,6.11.2,negative
5,4/2/2025 6:45,ok,Access by KAI,6.11.2,positive
1,4/2/2025 6:37,"jelek banget, akun tiba tiba keluar sendiri sama saldonya ilang, log in g bsa bisa",Access by KAI,6.10.1,negative
5,4/2/2025 6:18,bagus sekali,Access by KAI,6.11.2,positive
2,4/2/2025 6:17,ya ampun pesan tiket lokal sudah bayar pakai kaspro saldo terpotong tp tiket g ada sampe 2 kali lhoo...mending balik uangnya lha ini tiket g dpt uang pun hilang????????.. jadi trauma pake kaspro,Access by KAI,6.11.2,negative
1,4/2/2025 6:09,"padahal aku udh daftar pake No KTP tapi tiba"" keluar dan saat aku masuk dan mau masukin no telepon ada tulisan ""phone already exist"" kek anjir banget pas aku ganti No telepon malah suruh login No yang lama, kuharap ni apk bagusin lagi deh soalnya warga Konoha butuh banget ini apk",Access by KAI,,negative
5,4/2/2025 6:03,mantap,Access by KAI,6.11.2,positive
5,4/2/2025 5:59,sangat membntu,Access by KAI,6.11.2,positive
5,4/2/2025 5:56,sangat membantu,Access by KAI,6.11.2,positive
1,4/2/2025 5:47,"lelet ,gabisa TF ke bank atau qris",Access by KAI,6.11.2,negative
1,4/2/2025 5:33,"udah dibelain bergadang berhari2 tetep gak dapat tiket tiap buka selalu maintenance giliran bisa dibuka tiket udah habis,udah hapus apk trus instal lagi malah failed data gak bisa login,klo begini mending balik kayak dulu aja lah gak usah online,padahal tahun2 sebelumnya juga gak gini kenapa lebaran tahun ini ribet banget",Access by KAI,6.11.2,negative
4,4/2/2025 5:29,mudah,Access by KAI,6.11.2,positive
5,4/2/2025 5:12,gacoorrrr,Access by KAI,6.11.2,positive
5,4/2/2025 5:09,"Nice KAI! Kamu improve banyak hal setiap saat dan mendengarkan masukkan customer!! Tambahan dong, AC di kereta tolong dibuat dingin dan cespleng. Kalau malam itu enak tidur dingin, soalnya kalau panas pliket semua ??????",Access by KAI,6.11.2,positive
1,4/2/2025 4:30,pembayaran via Qris sudah terpotong saldo tetapi di aplikasi tidak berhasil pembayaran nya payah,Access by KAI,,negative
1,4/2/2025 4:25,"app kek t41,nyesel top up buat beli pulsa/kuota gk bisa mau d tarik (QR) gk bisa ??",Access by KAI,6.11.2,negative
5,4/2/2025 4:20,"mudah diakses, informatif, cepat responnya, sukses selalu KAI",Access by KAI,6.10.2,positive
5,4/2/2025 4:14,semakin enak pemesanan tiketnya,Access by KAI,6.11.2,positive
